5,8.7e-05
6,9.9e-05
7,8.7e-05
8,6.6e-05
9,9e-05
10,0.000122
11,7e-05
12,8.8e-05
13,0.000112
14,0.000137
15,0.000169
16,6.2e-05
17,7.3e-05
18,8.6e-05
19,0.000101
20,0.000118
21,0.000139
22,0.00016
23,0.000182
24,0.000204
25,0.000234
26,0.000257
27,0.000288
28,0.000321
29,0.000332
30,0
31,0
